grade_id,student_id,assessment_id,score,passed
9593,12412,338,67.83,True
9594,888,338,89.08,True
9595,14330,338,72.73,True
9596,13475,338,87.11,True
9597,12386,338,68.33,True
9598,11140,820,89.57,True
9599,7160,820,52.99,False
9600,9040,820,86.49,True
9601,224,820,66.64,True
9602,6788,820,93.11,True
9603,5657,820,80.7,True
9604,13279,820,77.03,True
9605,9230,820,76.39,True
9606,4911,820,75.42,True
9607,12704,820,80.32,True
9608,6131,820,82.15,True
9609,8913,820,75.74,True
9610,11679,820,87.51,True
9611,2263,820,67.76,True
9612,15555,820,58.47,False
9613,4775,820,79.71,True
9614,5026,820,68.7,True
9615,11737,820,80.43,True
9616,5661,820,75.99,True
9617,16830,820,80.04,True
9618,10123,820,69.98,True
9619,13903,820,97.21,True
9620,9577,820,47.53,False
9621,1440,820,74.37,True
9622,3363,766,80.65,True
9623,16590,766,87.8,True
9624,1847,766,90.34,True
9625,4665,766,72.18,True
9626,9351,766,75.31,True
9627,14982,766,87.35,True
9628,10655,766,76.86,True
9629,6457,766,85.12,True
9630,7235,766,87.24,True
9631,4811,766,80.34,True
9632,6699,766,71.46,True
9633,10559,766,84.93,True
9634,9557,766,79.12,True
9635,17194,766,88.92,True
9636,5935,766,96.73,True
9637,12587,766,88.18,True
9638,412,766,76.78,True
9639,2809,766,75.77,True
9640,15483,766,85.7,True
9641,839,766,84.36,True
9642,1040,766,85.7,True
9643,11486,766,70.96,True
9644,9710,766,99.05,True
9645,9179,766,73.63,True
9646,9741,766,63.4,True
9647,4608,174,80.79,True
9648,10736,174,81.48,True
9649,14839,174,83.96,True
9650,5089,174,74.81,True
9651,4224,174,67.51,True
9652,12220,174,68.15,True
9653,13779,174,63.36,True
9654,2651,174,66.05,True
9655,15721,174,91.37,True
9656,12889,174,71.33,True
9657,3036,174,78.87,True
9658,7616,174,68.3,True
9659,16406,174,82.64,True
9660,5126,174,84.75,True
9661,9646,174,73.59,True
9662,11441,174,74.0,True
9663,8624,174,78.94,True
9664,8173,174,75.41,True
9665,5577,174,69.6,True
9666,13246,174,63.93,True
9667,9237,174,49.55,False
9668,16790,174,75.94,True
9669,16717,174,86.32,True
9670,16636,174,80.6,True
9671,2581,174,61.24,True
9672,12585,174,81.33,True
9673,11389,174,73.29,True
9674,16605,174,56.07,False
9675,10435,174,71.08,True
9676,13095,174,97.71,True
9677,17339,174,78.84,True
9678,9201,560,90.2,True
9679,3213,560,62.37,True
9680,13092,560,66.63,True
9681,16536,560,85.68,True
9682,413,560,71.35,True
9683,2332,560,53.51,False
9684,3230,560,74.15,True
9685,535,560,72.38,True
9686,9728,560,79.8,True
9687,14769,560,76.39,True
9688,12108,560,100.0,True
9689,10282,560,75.58,True
9690,12329,560,87.75,True
9691,3290,560,77.91,True
9692,14144,560,83.8,True
9693,15335,560,86.35,True
9694,5180,560,66.83,True
9695,12578,560,72.32,True
9696,3850,560,86.4,True
9697,12306,560,79.31,True
9698,11029,560,56.55,False
9699,5274,560,72.23,True
9700,2794,560,75.5,True
9701,265,560,78.61,True
9702,1306,560,80.15,True
9703,3346,560,79.07,True
9704,6548,633,82.97,True
9705,8563,633,59.86,False
9706,12650,633,84.74,True
9707,8832,633,58.92,False
9708,8108,633,62.75,True
9709,100,633,61.28,True
9710,11556,633,66.96,True
9711,2243,633,61.92,True
9712,5914,633,53.55,False
9713,5268,633,78.1,True
9714,6186,633,69.87,True
9715,6496,633,51.47,False
9716,13304,633,80.19,True
9717,9984,633,82.44,True
9718,1070,633,74.55,True
9719,15967,633,91.03,True
9720,9053,633,52.27,False
9721,2997,522,61.18,True
9722,13888,522,68.17,True
9723,15391,522,70.89,True
9724,8308,522,80.68,True
9725,8801,522,97.38,True
9726,4370,522,78.95,True
9727,645,522,57.81,False
9728,1639,522,86.15,True
9729,1753,522,74.99,True
9730,6112,522,85.81,True
9731,4046,522,85.61,True
9732,10402,522,70.38,True
9733,12886,522,89.41,True
9734,3629,522,59.95,False
9735,13315,522,68.93,True
9736,12763,522,71.35,True
9737,14859,522,92.84,True
9738,11096,522,74.67,True
9739,6501,522,75.05,True
9740,3541,522,84.5,True
9741,9082,522,63.36,True
9742,614,522,78.4,True
9743,14706,522,76.91,True
9744,13011,522,86.71,True
9745,3918,522,100.0,True
9746,13210,646,66.24,True
9747,3241,646,84.28,True
9748,15351,646,87.38,True
9749,6661,646,66.52,True
9750,228,646,80.96,True
9751,8251,646,86.71,True
9752,796,646,70.56,True
9753,16750,646,88.16,True
9754,2328,646,77.11,True
9755,10476,646,78.19,True
9756,7310,646,65.99,True
9757,8041,646,75.35,True
9758,13912,646,77.47,True
9759,13368,646,66.76,True
9760,1054,646,97.27,True
9761,12895,646,70.22,True
9762,13618,646,88.89,True
9763,916,646,83.13,True
9764,6633,523,68.8,True
9765,1156,523,78.91,True
9766,9212,523,54.49,False
9767,16750,523,94.94,True
9768,11586,523,86.62,True
9769,15327,523,76.54,True
9770,16349,523,87.65,True
9771,12726,523,66.95,True
9772,16974,523,81.39,True
9773,10425,523,79.76,True
9774,13237,523,88.95,True
9775,8623,523,69.12,True
9776,9811,523,76.48,True
9777,11581,523,73.8,True
9778,4408,523,82.92,True
9779,9679,523,77.62,True
9780,12639,523,87.65,True
9781,13771,523,95.66,True
9782,15690,523,80.26,True
9783,16933,408,75.05,True
9784,1901,408,86.52,True
9785,12847,408,82.64,True
9786,8839,408,74.99,True
9787,15556,408,73.54,True
9788,10878,408,73.16,True
9789,3823,408,84.18,True
9790,10118,408,83.13,True
9791,4013,408,71.92,True
9792,12624,408,77.8,True
9793,517,408,55.05,False
9794,8284,408,83.8,True
9795,12630,408,81.47,True
9796,12864,408,65.27,True
9797,17182,776,72.47,True
9798,7335,776,65.43,True
9799,16908,776,72.78,True
9800,16847,776,89.78,True
9801,8318,776,83.17,True
9802,14129,776,78.48,True
9803,911,776,81.95,True
9804,3528,776,78.76,True
9805,8048,776,93.76,True
9806,3235,776,89.75,True
9807,3088,776,72.35,True
9808,8252,776,63.74,True
9809,13009,776,81.78,True
9810,15955,776,97.19,True
9811,17160,776,66.7,True
9812,4238,776,56.35,False
9813,9561,776,73.81,True
9814,16394,776,98.01,True
9815,2461,776,89.87,True
9816,1852,776,87.27,True
9817,16192,776,82.9,True
9818,9280,776,71.88,True
9819,7015,494,79.23,True
9820,15196,494,74.52,True
9821,7179,494,93.82,True
9822,16322,494,73.98,True
9823,8135,494,74.82,True
9824,5743,494,74.68,True
9825,849,494,96.08,True
9826,10304,494,84.28,True
9827,529,494,77.3,True
9828,933,494,84.86,True
9829,17279,494,73.43,True
9830,13505,494,91.6,True
9831,11869,494,82.22,True
9832,9353,494,85.43,True
9833,2805,494,77.37,True
9834,6293,494,73.89,True
9835,4529,494,56.46,False
9836,16865,494,85.12,True
9837,7542,494,79.73,True
9838,12337,494,68.47,True
9839,2595,494,83.11,True
9840,16861,494,79.82,True
9841,12211,151,93.43,True
9842,14772,151,67.8,True
9843,4008,151,100.0,True
9844,6122,151,95.65,True
9845,16912,151,96.38,True
9846,8980,151,93.7,True
9847,15593,151,57.82,False
9848,13161,151,73.43,True
9849,1077,151,85.92,True
9850,2493,151,73.88,True
9851,12117,151,54.1,False
9852,10940,151,77.01,True
9853,4856,151,90.31,True
9854,14018,151,78.75,True
9855,2721,151,64.87,True
9856,3405,151,81.18,True
9857,3264,151,68.99,True
9858,6377,151,82.53,True
9859,14255,151,68.47,True
9860,10545,151,58.7,False
9861,3254,151,87.84,True
9862,5817,151,90.14,True
9863,6487,151,95.42,True
9864,3503,151,56.55,False
9865,17182,151,81.47,True
9866,14442,151,71.33,True
9867,5077,151,66.33,True
9868,11041,151,88.91,True
9869,7649,151,100.0,True
9870,10777,151,85.21,True
9871,16395,151,82.55,True
9872,9995,151,81.57,True
9873,4940,151,80.84,True
9874,3195,496,77.74,True
9875,7811,496,71.13,True
9876,8191,496,72.01,True
9877,9945,496,63.98,True
9878,16073,496,100.0,True
9879,5568,496,89.83,True
9880,6116,496,87.32,True
9881,1144,496,100.0,True
9882,11793,496,77.89,True
9883,9767,496,86.44,True
9884,4230,496,64.83,True
9885,16101,496,76.74,True
9886,9424,496,72.1,True
9887,4307,496,67.15,True
9888,5080,496,85.0,True
9889,6373,496,92.34,True
9890,4436,496,81.42,True
9891,7735,496,63.9,True
9892,14676,496,79.07,True
9893,12098,496,83.8,True
9894,13009,496,83.65,True
9895,15218,496,94.2,True
9896,4780,496,75.81,True
9897,8881,496,76.13,True
9898,14134,346,70.37,True
9899,4043,346,66.05,True
9900,2276,346,72.9,True
9901,8830,346,83.68,True
9902,6712,346,100.0,True
9903,11384,346,80.34,True
9904,12707,346,55.35,False
9905,11443,346,96.83,True
9906,15765,346,78.42,True
9907,13122,346,58.16,False
9908,16650,346,50.99,False
9909,5097,346,87.56,True
9910,2852,346,76.5,True
9911,9691,346,43.2,False
9912,5037,346,81.48,True
9913,3601,346,60.15,True
9914,8800,346,80.28,True
9915,15186,346,82.82,True
9916,8405,346,93.18,True
9917,13626,346,82.38,True
9918,10974,346,79.93,True
9919,5297,346,91.25,True
9920,11464,346,71.23,True
9921,11183,346,69.6,True
9922,12819,346,82.23,True
9923,9462,221,86.52,True
9924,15785,221,89.32,True
9925,15312,221,67.92,True
9926,1716,221,63.19,True
9927,9106,221,89.36,True
9928,17310,221,80.66,True
9929,10194,221,93.35,True
9930,12743,221,76.44,True
9931,13005,221,77.33,True
9932,16594,221,54.38,False
9933,8201,221,94.15,True
9934,3073,221,91.56,True
9935,7274,221,73.24,True
9936,9428,221,75.68,True
9937,12782,221,66.81,True
9938,13546,221,93.37,True
9939,7997,221,83.48,True
9940,5743,221,75.82,True
9941,4098,221,88.79,True
9942,812,221,70.81,True
9943,2652,221,79.81,True
9944,13855,221,81.08,True
9945,7001,722,83.07,True
9946,4053,722,79.01,True
9947,2708,722,80.31,True
9948,12316,722,81.48,True
9949,12496,722,80.81,True
9950,12725,722,80.55,True
9951,10170,722,73.44,True
9952,5629,722,76.86,True
9953,14797,722,67.63,True
9954,8186,722,81.38,True
9955,16309,722,83.49,True
9956,11528,722,75.05,True
9957,9671,722,92.69,True
9958,4123,722,86.48,True
9959,17109,722,60.61,True
9960,4952,722,79.68,True
9961,4383,722,73.77,True
9962,11519,722,58.68,False
9963,3564,722,62.25,True
9964,14948,722,72.24,True
9965,16302,722,86.46,True
9966,8553,722,71.56,True
9967,13575,722,92.06,True
9968,5811,90,62.56,True
9969,7267,90,84.61,True
9970,14197,90,77.68,True
9971,15095,90,77.59,True
9972,5878,90,77.03,True
9973,2233,90,61.2,True
9974,5859,90,92.14,True
9975,6419,90,98.06,True
9976,3816,90,100.0,True
9977,3124,90,74.04,True
9978,2236,90,71.33,True
9979,1479,90,62.33,True
9980,12896,90,74.04,True
9981,4429,90,83.43,True
9982,6436,90,80.3,True
9983,16162,90,64.35,True
9984,3550,90,77.03,True
9985,11495,90,70.01,True
9986,16123,90,80.74,True
9987,3665,90,51.91,False
9988,17553,90,91.67,True
9989,5521,457,76.01,True
9990,11727,457,64.42,True
9991,3077,457,72.75,True
9992,10448,457,54.65,False
9993,11425,457,73.49,True
9994,7826,457,100.0,True
9995,3734,457,100.0,True
9996,4405,457,82.22,True
9997,11540,457,93.44,True
9998,4007,457,100.0,True
9999,15576,457,100.0,True
10000,15619,457,72.29,True
10001,5115,457,73.41,True
10002,3674,457,73.36,True
10003,13104,457,66.72,True
10004,3938,457,79.91,True
10005,15207,457,67.45,True
10006,13689,457,70.82,True
10007,13303,457,63.32,True
10008,6710,457,70.44,True
10009,14016,457,58.05,False
10010,2411,457,51.05,False
10011,2825,457,76.42,True
10012,4781,457,90.69,True
10013,9051,457,86.63,True
10014,8007,457,84.58,True
10015,6054,457,64.79,True
10016,8936,457,79.17,True
10017,8804,457,68.4,True
10018,2777,746,80.13,True
10019,17331,746,60.75,True
10020,12497,746,85.45,True
10021,10042,746,92.89,True
10022,9856,746,91.25,True
10023,12051,746,63.16,True
10024,3713,746,61.31,True
10025,384,746,89.03,True
10026,14352,746,61.38,True
10027,14776,746,85.73,True
10028,4097,746,72.47,True
10029,1489,746,81.89,True
10030,11815,746,86.01,True
10031,15316,746,73.28,True
10032,8033,746,83.26,True
10033,3338,746,88.78,True
10034,15783,746,80.95,True
10035,11019,746,80.53,True
10036,7676,746,78.65,True
10037,10160,746,57.22,False
10038,13400,746,70.42,True
10039,4294,294,91.49,True
10040,4503,294,75.01,True
10041,1657,294,71.81,True
10042,4314,294,85.34,True
10043,16567,294,92.89,True
10044,13191,294,78.1,True
10045,3314,294,90.17,True
10046,8277,294,77.62,True
10047,10257,294,97.0,True
10048,16360,294,80.83,True
10049,17004,294,55.39,False
10050,7764,294,67.53,True
10051,1716,294,78.89,True
10052,7156,294,83.7,True
10053,17528,294,63.63,True
10054,4524,294,60.5,True
10055,12779,213,73.27,True
10056,14575,213,74.67,True
10057,6576,213,95.82,True
10058,13963,213,67.97,True
10059,17386,213,64.45,True
10060,10191,213,74.78,True
10061,555,213,81.77,True
10062,14468,213,87.05,True
10063,14413,213,56.7,False
10064,1108,213,85.76,True
10065,13360,213,77.91,True
10066,14191,213,80.35,True
10067,11389,213,63.43,True
10068,8410,213,74.98,True
10069,14782,213,88.5,True
10070,12973,213,78.04,True
10071,16541,213,81.5,True
10072,13030,213,73.16,True
10073,17464,213,72.8,True
10074,11790,213,61.39,True
10075,9384,213,95.59,True
10076,2846,213,83.26,True
10077,504,213,86.07,True
10078,11476,213,79.24,True
10079,8071,213,89.9,True
10080,1879,213,77.3,True
10081,8775,213,77.16,True
10082,12472,780,83.75,True
10083,2763,780,78.45,True
10084,1998,780,88.44,True
10085,13104,780,77.91,True
10086,17499,780,83.21,True
10087,11707,780,77.11,True
10088,161,780,98.38,True
10089,4909,780,82.92,True
10090,5377,780,85.49,True
10091,4736,780,84.49,True
10092,14363,780,63.1,True
10093,9023,780,92.64,True
10094,7489,780,87.47,True
10095,257,780,57.89,False
10096,12854,780,74.81,True
10097,578,780,69.29,True
10098,13410,780,79.64,True
10099,3572,780,84.07,True
10100,4542,780,77.19,True
10101,1534,780,71.69,True
10102,15499,860,79.69,True
10103,5259,860,69.6,True
10104,16235,860,74.08,True
10105,4934,860,84.97,True
10106,4771,860,77.86,True
10107,62,860,77.89,True
10108,4750,860,66.08,True
10109,6965,860,68.29,True
10110,8474,860,81.5,True
10111,15630,860,72.76,True
10112,1024,860,93.44,True
10113,15307,860,60.96,True
10114,5671,860,66.71,True
10115,16889,860,69.04,True
10116,4295,860,55.0,False
10117,9624,860,89.29,True
10118,1125,860,85.57,True
10119,10361,860,69.0,True
10120,2374,860,75.41,True
10121,10494,860,83.59,True
10122,11747,19,81.46,True
10123,2568,19,79.6,True
10124,8792,19,100.0,True
10125,14418,19,75.53,True
10126,603,19,85.54,True
10127,13621,19,73.08,True
10128,4086,19,93.37,True
10129,13690,19,61.26,True
10130,5989,19,88.84,True
10131,3155,19,80.81,True
10132,7484,19,100.0,True
10133,8668,19,91.25,True
10134,10084,19,65.55,True
10135,2391,19,60.59,True
10136,10901,19,90.24,True
10137,6925,19,98.75,True
10138,9844,19,81.29,True
10139,14846,19,100.0,True
10140,11558,19,65.16,True
10141,17446,19,100.0,True
10142,9602,19,93.21,True
10143,746,19,60.82,True
10144,4699,19,98.29,True
10145,10897,19,84.83,True
10146,9056,19,74.17,True
10147,4493,19,84.88,True
10148,14043,19,60.56,True
10149,8636,19,71.29,True
10150,14007,19,79.77,True
10151,14031,751,64.26,True
10152,5234,751,80.3,True
10153,4023,751,82.13,True
10154,7573,751,83.9,True
10155,11748,751,66.24,True
10156,4171,751,54.57,False
10157,12653,751,81.27,True
10158,315,751,82.94,True
10159,13317,751,80.02,True
10160,9939,751,73.43,True
10161,1713,751,80.95,True
10162,14177,751,75.47,True
10163,14541,751,88.51,True
10164,5454,751,90.02,True
10165,1110,751,82.56,True
10166,15432,751,74.46,True
10167,12552,751,77.92,True
10168,6501,751,63.92,True
10169,15508,751,92.33,True
10170,5643,751,77.47,True
10171,665,751,82.86,True
10172,6480,751,84.65,True
10173,7304,751,59.49,False
10174,6705,730,65.14,True
10175,11991,730,56.41,False
10176,11601,730,61.27,True
10177,16690,730,47.11,False
10178,12685,730,55.2,False
10179,9711,730,55.73,False
10180,845,730,82.74,True
10181,811,730,81.3,True
10182,4365,730,73.97,True
10183,10003,730,99.53,True
10184,9826,730,85.94,True
10185,11939,730,71.78,True
10186,11599,730,71.54,True
10187,4017,730,65.04,True
10188,14764,730,100.0,True
10189,4528,730,86.54,True
10190,13749,730,69.23,True
10191,4841,730,59.85,False
10192,17222,730,81.71,True
10193,13029,730,76.75,True
10194,4813,730,69.04,True
10195,3301,730,66.83,True
10196,17443,730,61.82,True
10197,1052,730,77.44,True
10198,9070,730,71.93,True
10199,16660,497,78.6,True
10200,8986,497,76.57,True
10201,16913,497,91.16,True
10202,3139,497,73.3,True
10203,7235,497,85.23,True
10204,3473,497,68.61,True
10205,10917,497,90.61,True
10206,16222,497,83.44,True
10207,17010,497,75.36,True
10208,5849,497,82.19,True
10209,10925,497,91.58,True
10210,16295,497,70.82,True
10211,16871,497,60.24,True
10212,7984,497,84.77,True
10213,13067,497,74.79,True
10214,6369,497,67.75,True
10215,9533,497,82.45,True
10216,12196,497,91.45,True
10217,2435,497,79.0,True
10218,17388,497,79.36,True
10219,4907,232,73.13,True
10220,11003,232,85.53,True
10221,9954,232,76.12,True
10222,11885,232,50.44,False
10223,13611,232,84.28,True
10224,11962,232,79.67,True
10225,3565,232,88.88,True
10226,5564,232,56.52,False
10227,15282,232,65.19,True
10228,4185,232,70.86,True
10229,11330,232,65.15,True
10230,4650,232,91.17,True
10231,262,232,98.62,True
10232,6652,232,71.75,True
10233,10877,232,83.91,True
10234,4054,232,78.35,True
10235,17556,562,86.02,True
10236,15099,562,70.9,True
10237,9496,562,79.11,True
10238,16257,562,92.19,True
10239,1870,562,69.15,True
10240,14953,562,92.99,True
10241,13857,562,74.93,True
10242,9265,562,99.07,True
10243,8025,562,64.87,True
10244,11525,562,83.71,True
10245,4401,562,71.78,True
10246,2641,562,80.32,True
10247,5646,562,71.91,True
10248,4534,562,87.22,True
10249,8126,562,88.94,True
10250,9532,562,75.31,True
10251,7938,562,75.84,True
10252,14844,562,90.25,True
10253,15570,562,68.79,True
10254,11887,562,79.48,True
10255,14312,562,82.45,True
10256,4092,562,78.57,True
10257,8758,562,63.05,True
10258,6846,562,100.0,True
10259,10842,562,89.22,True
10260,8034,882,71.17,True
10261,17060,882,64.83,True
10262,6960,882,72.75,True
10263,2522,882,82.36,True
10264,12394,882,64.29,True
10265,9615,882,77.91,True
10266,4201,882,93.28,True
10267,8026,882,69.94,True
10268,2585,882,65.11,True
10269,11906,882,65.92,True
10270,7905,882,75.35,True
10271,14888,882,57.12,False
10272,9768,882,71.26,True
10273,725,882,76.63,True
10274,3461,882,97.25,True
10275,16825,283,72.33,True
10276,7599,283,81.46,True
10277,2129,283,65.69,True
10278,737,283,93.54,True
10279,4071,283,79.52,True
10280,1214,283,60.38,True
10281,4370,283,79.45,True
10282,15941,283,79.55,True
10283,4386,283,86.63,True
10284,11599,283,75.39,True
10285,1993,283,68.23,True
10286,17302,283,94.97,True
10287,511,283,66.35,True
10288,16306,283,88.57,True
10289,16445,283,67.32,True
10290,9374,283,87.84,True
10291,15314,283,79.88,True
10292,17322,283,80.91,True
10293,6574,283,84.62,True
10294,1889,283,83.34,True
10295,1861,283,59.2,False
10296,7437,283,86.34,True
10297,7105,283,75.98,True
10298,7849,777,94.4,True
10299,1894,777,81.01,True
10300,6903,777,95.14,True
10301,3530,777,73.53,True
10302,10743,777,85.35,True
10303,3444,777,87.83,True
10304,943,777,83.23,True
10305,6990,777,77.65,True
10306,11884,777,66.0,True
10307,8395,777,63.57,True
10308,17008,777,58.92,False
10309,16564,777,56.4,False
10310,1407,777,63.41,True
10311,8443,777,72.96,True
10312,470,777,100.0,True
10313,2693,777,82.25,True
10314,1380,777,97.05,True
10315,16626,777,81.78,True
10316,8050,777,86.37,True
10317,8523,777,90.25,True
10318,14603,777,80.76,True
10319,12952,777,80.77,True
10320,12160,777,84.36,True
10321,15538,777,65.86,True
10322,7401,777,61.44,True
10323,366,777,80.18,True
10324,4228,777,75.26,True
10325,3947,906,89.27,True
10326,16874,906,76.51,True
10327,8278,906,84.35,True
10328,15174,906,81.94,True
10329,15440,906,81.66,True
10330,7778,906,63.51,True
10331,4432,906,91.78,True
10332,10574,906,77.6,True
10333,8015,906,74.48,True
10334,4928,906,79.59,True
10335,10233,906,47.25,False
10336,5654,906,97.7,True
10337,9667,906,94.22,True
10338,12441,906,75.31,True
10339,5688,906,50.15,False
10340,17265,906,71.77,True
10341,5531,682,100.0,True
10342,11568,682,48.8,False
10343,9350,682,55.91,False
10344,5385,682,84.82,True
10345,13884,682,69.5,True
10346,9737,682,79.69,True
10347,14635,682,79.02,True
10348,4402,682,82.22,True
10349,14627,682,56.29,False
10350,1456,682,92.99,True
10351,10764,682,82.46,True
10352,12122,682,75.75,True
10353,4250,682,89.85,True
10354,10454,682,58.53,False
10355,14848,682,80.94,True
10356,3342,682,72.07,True
10357,11643,682,65.47,True
10358,11501,4,75.18,True
10359,10824,4,94.15,True
10360,10550,4,84.1,True
10361,14117,4,80.05,True
10362,2845,4,67.08,True
10363,6222,4,85.76,True
10364,15808,4,73.07,True
10365,4321,4,93.56,True
10366,17119,4,89.72,True
10367,6335,4,76.59,True
10368,7749,4,77.32,True
10369,6796,4,61.44,True
10370,546,4,88.53,True
10371,3159,4,79.51,True
10372,8556,4,76.58,True
10373,17254,4,73.91,True
10374,4758,4,70.14,True
10375,13982,4,88.27,True
10376,17035,4,72.79,True
10377,13397,4,69.92,True
10378,564,4,72.44,True
10379,7816,4,53.02,False
10380,15834,4,92.54,True
10381,7982,4,96.96,True
10382,1816,4,94.95,True
10383,17147,447,76.69,True
10384,3642,447,87.92,True
10385,7198,447,76.68,True
10386,14260,447,47.73,False
10387,15166,447,63.76,True
10388,15068,447,72.18,True
10389,9291,447,98.68,True
10390,15019,447,76.31,True
10391,17385,447,69.71,True
10392,16723,447,73.73,True
10393,606,447,91.11,True
10394,8869,447,72.62,True
10395,10475,447,62.59,True
10396,16074,447,74.2,True
10397,16130,447,85.61,True
10398,6070,447,81.7,True
10399,13261,447,75.8,True
10400,16856,447,78.47,True
10401,15522,447,72.68,True
10402,17119,447,83.28,True
10403,9595,447,76.17,True
10404,12925,447,66.84,True
10405,13400,447,74.36,True
10406,6652,447,81.49,True
10407,249,447,73.5,True
10408,5511,778,83.93,True
10409,12582,778,85.05,True
10410,1328,778,75.75,True
10411,858,778,86.68,True
10412,8852,778,100.0,True
10413,7287,778,79.15,True
10414,3692,778,70.76,True
10415,7371,778,87.41,True
10416,12113,778,92.03,True
10417,10818,778,100.0,True
10418,3499,778,89.35,True
10419,907,778,68.97,True
10420,1567,778,86.24,True
10421,5967,778,79.27,True
10422,6098,778,71.78,True
10423,2293,778,62.75,True
10424,6967,778,100.0,True
10425,9431,282,80.34,True
10426,16656,282,90.93,True
10427,13055,282,78.56,True
10428,12209,282,72.63,True
10429,10600,282,76.71,True
10430,17362,282,94.28,True
10431,6373,282,78.74,True
10432,15254,282,98.29,True
10433,16295,282,64.93,True
10434,12816,282,87.4,True
10435,11907,282,84.14,True
10436,10720,282,65.0,True
10437,11719,282,81.71,True
10438,11563,282,83.4,True
10439,15907,282,59.91,False
10440,15121,282,62.84,True
10441,8843,282,64.36,True
10442,3331,267,83.15,True
10443,4982,267,66.27,True
10444,16509,267,86.29,True
10445,5964,267,84.7,True
10446,9259,267,74.62,True
10447,16933,267,72.41,True
10448,11301,267,53.77,False
10449,17058,267,52.62,False
10450,1485,267,67.46,True
10451,15897,267,78.27,True
10452,7793,267,81.94,True
10453,1789,267,61.79,True
10454,2422,267,76.33,True
10455,5232,267,85.85,True
10456,3545,267,51.93,False
10457,6662,267,93.34,True
10458,586,267,63.7,True
10459,7290,267,72.98,True
10460,6423,267,69.62,True
10461,2703,267,88.27,True
10462,10677,267,100.0,True
10463,1180,267,78.8,True
10464,10530,267,95.94,True
10465,5098,267,80.52,True
10466,11008,267,90.64,True
10467,5900,267,60.61,True
10468,9153,548,78.05,True
10469,4635,548,74.21,True
10470,17132,548,71.11,True
10471,17072,548,70.57,True
10472,6274,548,87.35,True
10473,16009,548,65.62,True
10474,14390,548,84.56,True
10475,10513,548,78.78,True
10476,1531,548,89.07,True
10477,2579,548,70.36,True
10478,12036,548,76.85,True
10479,8359,548,81.72,True
10480,7163,548,99.81,True
10481,11992,548,86.24,True
10482,14273,548,90.83,True
10483,6265,548,88.81,True
10484,3387,548,58.95,False
10485,5277,548,85.12,True
10486,16127,159,69.43,True
10487,1072,159,77.34,True
10488,10758,159,73.11,True
10489,6505,159,75.38,True
10490,17085,159,71.65,True
10491,9537,159,78.02,True
10492,5390,159,100.0,True
10493,13113,159,58.74,False
10494,3605,159,80.45,True
10495,413,159,68.7,True
10496,6048,159,65.41,True
10497,14354,159,56.99,False
10498,4155,159,70.06,True
10499,16282,159,96.69,True
10500,12726,159,73.53,True
10501,1646,159,51.73,False
10502,14211,159,99.85,True
10503,2603,159,86.65,True
10504,1105,159,89.51,True
10505,835,159,100.0,True
10506,13490,159,58.53,False
10507,4682,159,53.58,False
10508,8705,159,90.77,True
10509,2505,159,78.99,True
10510,3997,159,84.28,True
10511,17543,159,86.68,True
10512,3586,159,77.21,True
10513,7542,159,72.09,True
10514,11879,159,73.3,True
10515,1199,159,74.63,True
10516,4474,898,74.39,True
10517,14472,898,82.48,True
10518,4992,898,63.17,True
10519,4333,898,78.69,True
10520,11797,898,76.56,True
10521,3483,898,72.85,True
10522,7484,898,76.9,True
10523,16449,898,88.75,True
10524,200,898,68.8,True
10525,3972,898,81.46,True
10526,16817,898,66.4,True
10527,13186,898,95.42,True
10528,16017,898,71.05,True
10529,16893,898,85.53,True
10530,12441,898,55.13,False
10531,11083,898,49.51,False
10532,16913,898,71.87,True
10533,16331,898,74.28,True
10534,2036,67,75.99,True
10535,869,67,88.0,True
10536,14378,67,70.51,True
10537,11960,67,72.22,True
10538,12706,67,67.17,True
10539,8396,67,100.0,True
10540,2077,67,90.47,True
10541,10259,67,58.49,False
10542,17443,67,87.87,True
10543,13507,67,78.1,True
10544,1625,67,98.18,True
10545,9084,67,86.55,True
10546,11027,67,86.59,True
10547,16933,67,84.51,True
10548,17193,67,56.99,False
10549,4692,67,67.07,True
10550,9487,67,63.9,True
10551,190,67,82.98,True
10552,9332,67,84.01,True
10553,9174,67,71.34,True
10554,15,67,91.92,True
10555,622,67,82.57,True
10556,6254,67,87.31,True
10557,15089,199,73.02,True
10558,5167,199,95.11,True
10559,1437,199,84.72,True
10560,8622,199,99.91,True
10561,791,199,84.76,True
10562,12352,199,84.69,True
10563,16266,199,66.48,True
10564,11815,199,98.28,True
10565,8101,199,74.81,True
10566,6010,199,100.0,True
10567,4191,199,74.94,True
10568,7912,199,80.3,True
10569,9058,199,66.52,True
10570,8377,199,80.2,True
10571,13283,199,78.09,True
10572,12777,199,97.57,True
10573,4515,199,83.3,True
10574,15755,199,86.66,True
10575,6997,199,86.91,True
10576,6055,199,83.5,True
10577,3201,199,62.62,True
10578,9676,199,64.8,True
10579,918,379,78.92,True
10580,13238,379,85.06,True
10581,2950,379,73.18,True
10582,15492,379,80.33,True
10583,14720,379,68.34,True
10584,17530,379,73.88,True
10585,8655,379,91.53,True
10586,12657,379,80.88,True
10587,16649,379,63.38,True
10588,13143,379,79.08,True
10589,7517,379,74.26,True
10590,15466,379,80.32,True
10591,1117,379,74.19,True
10592,101,379,70.75,True
10593,13420,379,77.0,True
10594,8245,379,54.96,False
